地点,日期,小时,温度(℃),风向,风力(级),降水量(mm),相对湿度(%),空气质量指数
怀柔,20260613,00:00,22.5,东北风,2,0,66,
怀柔,20260613,01:00,22.7,东北风,2,0,64,
怀柔,20260613,02:00,21.3,西风,2,0,70,
怀柔,20260613,03:00,20.8,西风,2,0,71,
怀柔,20260613,04:00,20,西风,1,0,77,
怀柔,20260613,05:00,20,东北风,1,0,78,
怀柔,20260613,06:00,19.7,西风,1,0,84,
怀柔,20260613,07:00,19.8,西北风,1,0,91,
怀柔,20260613,08:00,21.9,西北风,1,0,77,
怀柔,20260613,09:00,24.4,东南风,1,0,64,
怀柔,20260613,10:00,25,南风,1,0,61,
怀柔,20260613,11:00,27.4,东北风,1,0,41,
怀柔,20260613,12:00,29,东南风,1,0,39,
怀柔,20260613,13:00,29.6,东风,1,0,38,
怀柔,20260613,14:00,29.7,西南风,2,0,40,
怀柔,20260613,15:00,30.3,西南风,2,0,42,
怀柔,20260613,16:00,29.8,西南风,2,0,42,
怀柔,20260613,17:00,29.1,西南风,2,0,46,
怀柔,20260613,18:00,28,西风,1,0,47,
怀柔,20260613,19:00,26.8,北风,1,0,55,
怀柔,20260613,20:00,25.4,西风,2,0,63,
怀柔,20260613,21:00,24.7,西北风,2,0,64,
怀柔,20260613,22:00,23.6,南风,1,0,69,
怀柔,20260613,23:00,23.1,东风,2,0,68,
