地点,日期,小时,温度(℃),风向,风力(级),降水量(mm),相对湿度(%),空气质量指数
怀柔,20260413,00:00,15.6,西北风,1,0,60,
怀柔,20260413,01:00,15.2,东风,1,0,61,
怀柔,20260413,02:00,15,东北风,2,0,49,
怀柔,20260413,03:00,15.9,西南风,1,0,38,
怀柔,20260413,04:00,16.9,东风,1,0,46,
怀柔,20260413,05:00,16.4,南风,2,0,56,
怀柔,20260413,06:00,15.7,西南风,2,0,49,
怀柔,20260413,07:00,15.3,西风,2,0,42,
怀柔,20260413,08:00,15.3,西风,1,0,38,
怀柔,20260413,09:00,15.6,南风,2,0,34,
怀柔,20260413,10:00,17.8,东南风,2,0,28,
怀柔,20260413,11:00,19.4,北风,1,0,28,
怀柔,20260413,12:00,21.1,东南风,2,0,27,
怀柔,20260413,13:00,22,南风,2,0,25,
怀柔,20260413,14:00,24.1,东风,2,0,23,
怀柔,20260413,15:00,26,东风,2,0,21,
怀柔,20260413,16:00,26.2,东风,1,0,20,
怀柔,20260413,17:00,26.7,北风,1,0,19,
怀柔,20260413,18:00,25,西风,1,0,24,
怀柔,20260413,19:00,21.8,西风,2,0,33,
怀柔,20260413,20:00,19.1,,0,0,39,
怀柔,20260413,21:00,17.3,北风,1,0,45,
怀柔,20260413,22:00,17,西风,2,0,51,
怀柔,20260413,23:00,16.2,西风,1,0,58,
