地点,日期,小时,温度(℃),风向,风力(级),降水量(mm),相对湿度(%),空气质量指数
怀柔,20260915,00:00,13.5,东风,1,0,78,
怀柔,20260915,01:00,12.9,西北风,2,0,82,
怀柔,20260915,02:00,12.5,,0,0,88,
怀柔,20260915,03:00,12,西北风,1,0,89,
怀柔,20260915,04:00,11.7,西北风,1,0,91,
怀柔,20260915,05:00,11.3,东北风,1,0,93,
怀柔,20260915,06:00,11.1,西风,1,0,95,
怀柔,20260915,07:00,12.3,北风,1,0,91,
怀柔,20260915,08:00,16.7,北风,1,0,69,
怀柔,20260915,09:00,20.3,东风,2,0,52,
怀柔,20260915,10:00,22,东风,2,0,47,
怀柔,20260915,11:00,24.7,东风,2,0,29,
怀柔,20260915,12:00,25.3,东南风,1,0,24,
怀柔,20260915,13:00,25.5,西南风,2,0,25,
怀柔,20260915,14:00,25.9,西南风,2,0,25,
怀柔,20260915,15:00,26.1,西南风,1,0,24,
怀柔,20260915,16:00,26.3,西南风,1,0,24,
怀柔,20260915,17:00,25.7,西南风,2,0,27,
怀柔,20260915,18:00,23.6,南风,1,0,30,
怀柔,20260915,19:00,19,西风,1,0,56,
怀柔,20260915,20:00,16.9,北风,1,0,62,
怀柔,20260915,21:00,15.7,西北风,2,0,70,
怀柔,20260915,22:00,15.1,西北风,1,0,71,
怀柔,20260915,23:00,14.5,西北风,1,0,75,
