地点,日期,小时,温度(℃),风向,风力(级),降水量(mm),相对湿度(%),空气质量指数
怀柔,20260515,00:00,22.5,西风,1,0,70,
怀柔,20260515,01:00,22.1,西风,1,0,70,
怀柔,20260515,02:00,21.5,西南风,2,0,69,
怀柔,20260515,03:00,20.6,西南风,2,0,72,
怀柔,20260515,04:00,20,西南风,1,0,74,
怀柔,20260515,05:00,20.2,西南风,1,0,71,
怀柔,20260515,06:00,20,西南风,1,0,72,
怀柔,20260515,07:00,19.8,西南风,2,0,70,
怀柔,20260515,08:00,19.6,西南风,2,0,71,
怀柔,20260515,09:00,19.9,西南风,1,0,70,
怀柔,20260515,10:00,20.4,西南风,2,0,69,
怀柔,20260515,11:00,26.1,东南风,1,0,60,
怀柔,20260515,12:00,27.5,西南风,2,0,58,
怀柔,20260515,13:00,28.3,东南风,2,0,55,
怀柔,20260515,14:00,29.6,东南风,2,0,54,
怀柔,20260515,15:00,28.7,东南风,3,0,57,
怀柔,20260515,16:00,28.5,东南风,2,0,58,
怀柔,20260515,17:00,27.7,东南风,3,0,60,
怀柔,20260515,18:00,27.4,东风,1,0,61,
怀柔,20260515,19:00,26.3,东南风,2,0,64,
怀柔,20260515,20:00,25.8,南风,2,0,66,
怀柔,20260515,21:00,24.7,东南风,3,0,66,
怀柔,20260515,22:00,23.6,西南风,2,0,69,
怀柔,20260515,23:00,22.8,西南风,1,0,72,
