地点,日期,小时,温度(℃),风向,风力(级),降水量(mm),相对湿度(%),空气质量指数
怀柔,20260422,00:00,15.7,东风,1,0,54,
怀柔,20260422,01:00,14.5,北风,1,0,58,
怀柔,20260422,02:00,14.1,东风,2,0,60,
怀柔,20260422,03:00,12.9,北风,1,0,65,
怀柔,20260422,04:00,11.5,西北风,2,0,75,
怀柔,20260422,05:00,10.9,西北风,1,0,80,
怀柔,20260422,06:00,10.5,西北风,1,0,81,
怀柔,20260422,07:00,11.5,东北风,1,0,78,
怀柔,20260422,08:00,14.9,东南风,1,0,62,
怀柔,20260422,09:00,16.4,西北风,2,0,55,
怀柔,20260422,10:00,15.7,西南风,1,0,35,
怀柔,20260422,11:00,19.3,南风,1,0,33,
怀柔,20260422,12:00,21.2,南风,2,0,31,
怀柔,20260422,13:00,23.6,南风,3,0,18,
怀柔,20260422,14:00,25.3,南风,2,0,14,
怀柔,20260422,15:00,26.1,南风,3,0,10,
怀柔,20260422,16:00,25.6,西南风,3,0,15,
怀柔,20260422,17:00,24.4,西南风,3,0,14,
怀柔,20260422,18:00,23,西南风,2,0,19,
怀柔,20260422,19:00,21.2,西风,2,0,27,
怀柔,20260422,20:00,20.1,南风,2,0,37,
怀柔,20260422,21:00,19.4,南风,1,0,43,
怀柔,20260422,22:00,18,东北风,2,0,49,
怀柔,20260422,23:00,16,东北风,1,0,57,
